country;trip.no;haul.no;vessel.length;set.date;haul.date;set.time.start;set.time.end;soak;haul.time.start;haul.time.end;haul.lat.start;haul.lon.start;haul.lat.end;haul.lon.end;perc.haul.obs;view.lines;LL.config;target;bait.type;bait.cond;num.hooks.shot;num.hooks.lost;IMR.qual;LL.length;mitig.set;mitig.haul;depth;sea.state;wind;cloud;LL.material;LL.diam;snood.length;hook.size;hook.type;dist.snood.hook;float.type;float.interv;tot.catch.weight;tot.catch.num;LL.set.type;BSL.length;comments.set;attach.pos.set;LL.haul.type;comments.haul;attach.pos.haul;fulmar;gannet;skua;gbb.gull;kittiwake;g.gull;h.gull;lbb.gull;unid.gull;m.shearwater;e.shag;smthg.else;division;bycatch_tot;bycatch_binary;daysAtSeaOb;effort_metric;length.cat;set_date_parsed;haul_date_parsed;date_parsed;month;year;quarter
IS;EF74-2018;258523;11.92;11.5.2018;;;;;;;65.13;-24.03;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.089.320.783;;;;N;N;71;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-05-11T00:00:00Z;;2018-05-11T00:00:00Z;5;2018;Q2
IS;EF74-2018;258538;35.51;11.9.2018;;;;;;;66.67;-36.92;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.089.320.783;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-09-11T00:00:00Z;;2018-09-11T00:00:00Z;9;2018;Q3
IS;EF74-2018;258539;35.51;12.9.2018;;;;;;;66.97;-24.92;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-09-12T00:00:00Z;;2018-09-12T00:00:00Z;9;2018;Q3
IS;EF74-2018;258545;11.92;8.5.2018;;;;;;;65.13;-24.03;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.615.198.777;;;;N;N;71;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-05-08T00:00:00Z;;2018-05-08T00:00:00Z;5;2018;Q2
IS;EF74-2018;258548;11;30.10.2018;;;;;;;64.67;-23.52;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.195.875.949;;;;N;N;64;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-10-30T00:00:00Z;;2018-10-30T00:00:00Z;10;2018;Q4
IS;EF74-2019;269419;11.93;15.2.2019;;;;;;;64.57;-23.65;64.6;-24.67;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2019-02-15T00:00:00Z;;2019-02-15T00:00:00Z;2;2019;Q1
IS;EF74-2019;269420;39.94;18.2.2019;;;;;;;64.58;-25.7;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.425.148.515;;;;N;N;212;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-02-18T00:00:00Z;;2019-02-18T00:00:00Z;2;2019;Q1
IS;EF74-2019;269421;39.94;19.2.2019;;;;;;;64.75;-25.88;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;201;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-02-19T00:00:00Z;;2019-02-19T00:00:00Z;2;2019;Q1
IS;EF74-2019;269422;39.94;20.2.2019;;;;;;;64.63;-25.75;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;229;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-02-20T00:00:00Z;;2019-02-20T00:00:00Z;2;2019;Q1
IS;EF74-2019;269423;11.36;28.2.2019;;;;;;;65.03833333;-23.85;65.05;-23.75;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;104;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2019-02-28T00:00:00Z;;2019-02-28T00:00:00Z;2;2019;Q1
IS;EF74-2019;269433;14.48;10.4.2019;;;;;;;65.14;-24.1;65.1;-24.12;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.746.269.841;;;;N;N;73;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2019-04-10T00:00:00Z;;2019-04-10T00:00:00Z;4;2019;Q2
IS;EF74-2019;269434;39;3.5.2019;;;;;;;64.59;-23.4;64.63;-24.53;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-05-03T00:00:00Z;;2019-05-03T00:00:00Z;5;2019;Q2
IS;EF74-2019;269435;39;5.5.2019;;;;;;;64.5;-24.07;64.5;-24.07;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;146;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-05-05T00:00:00Z;;2019-05-05T00:00:00Z;5;2019;Q2
IS;EF74-2019;269436;39;4.5.2019;;;;;;;64.53;-23.83;64.55;-24.3;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-05-04T00:00:00Z;;2019-05-04T00:00:00Z;5;2019;Q2
IS;EF74-2019;269437;39;6.5.2019;;;;;;;64.45;-23.72;64.5;-23.93;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.362.901.786;;;;N;N;146;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-05-06T00:00:00Z;;2019-05-06T00:00:00Z;5;2019;Q2
IS;EF74-2019;269438;14.46;8.5.2019;;;;;;;64.73;-24.18;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.417.517.606;;;;N;N;88;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2019-05-08T00:00:00Z;;2019-05-08T00:00:00Z;5;2019;Q2
IS;EF74-2019;269463;35.51;16.10.2019;;;;;;;65.45;-26.12;65.47;-26.37;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.723.636.364;;;;N;N;137;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-10-16T00:00:00Z;;2019-10-16T00:00:00Z;10;2019;Q4
IS;EF74-2019;269464;35.51;17.10.2019;;;;;;;65.42;-26.12;65.42;-26.5;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.615.198.777;;;;N;N;139;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2019-10-17T00:00:00Z;;2019-10-17T00:00:00Z;10;2019;Q4
IS;EF74-2019;269465;11.36;31.10.2019;;;;;;;65.05;-23.73;65.12;-23.5;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.615.198.777;;;;N;N;37;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2019-10-31T00:00:00Z;;2019-10-31T00:00:00Z;10;2019;Q4
IS;EF74-2020;323090;14.68;16.1.2020;;;;;;;65.07;-24.02;65.23;-24.17;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.089.320.783;;;;N;N;68;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2020-01-16T00:00:00Z;;2020-01-16T00:00:00Z;1;2020;Q1
IS;EF74-2020;323091;11.92;24.1.2020;;;;;;;65.03;-23.8;65.02;-23.72;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;2.574.369.818;;;;N;N;91;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2020-01-24T00:00:00Z;;2020-01-24T00:00:00Z;1;2020;Q1
IS;EF87-2017;257048;9.97;27.9.2017;;;;;;;66.22;-18.44;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;155;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2017-09-27T00:00:00Z;;2017-09-27T00:00:00Z;9;2017;Q3
IS;EF87-2017;257050;14.96;3.10.2017;;;;;;;66.49;-18.44;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;143;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2017-10-03T00:00:00Z;;2017-10-03T00:00:00Z;10;2017;Q4
IS;EF87-2017;257051;46.15;12.10.2017;;;;;;;66.85166667;-13.55;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;216;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-10-12T00:00:00Z;;2017-10-12T00:00:00Z;10;2017;Q4
IS;EF87-2017;257052;46.15;13.10.2017;;;;;;;66.81;-13.48;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;234;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-10-13T00:00:00Z;;2017-10-13T00:00:00Z;10;2017;Q4
IS;EF87-2017;257053;46.15;16.10.2017;;;;;;;66.7;-13.09;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;205;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-10-16T00:00:00Z;;2017-10-16T00:00:00Z;10;2017;Q4
IS;EF87-2017;257054;46.15;15.10.2017;;;;;;;66.73;-13.06;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;6.660.023.753;;;;N;N;214;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-10-15T00:00:00Z;;2017-10-15T00:00:00Z;10;2017;Q4
IS;EF87-2017;257055;46.15;14.10.2017;;;;;;;66.75;-13.13;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.989.873.418;;;;N;N;219;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-10-14T00:00:00Z;;2017-10-14T00:00:00Z;10;2017;Q4
IS;EF87-2018;243493;10.99;29.1.2018;;;;;;;66.35;-14.3;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.700.749.158;;;;N;N;72;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-01-29T00:00:00Z;;2018-01-29T00:00:00Z;1;2018;Q1
IS;EF87-2018;243510;23.18;20.6.2018;;;;;;;66.38;-18.95;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.870.216.899;;;;N;N;265;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2018-06-20T00:00:00Z;;2018-06-20T00:00:00Z;6;2018;Q2
IS;EF87-2018;243524;11.94;15.9.2018;;;;;;;66.1;-14.77;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;93;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-09-15T00:00:00Z;;2018-09-15T00:00:00Z;9;2018;Q3
IS;EF87-2018;243525;11.33;13.9.2018;;;;;;;65.98;-13.59;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;2.131.959.799;;;;N;N;91;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-09-13T00:00:00Z;;2018-09-13T00:00:00Z;9;2018;Q3
IS;EF87-2018;243540;10.73;8.10.2018;;;;;;;66.51;-15.68;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;91;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-10-08T00:00:00Z;;2018-10-08T00:00:00Z;10;2018;Q4
IS;EF87-2018;243541;9.76;22.11.2018;;;;;;;65.58;-13.32;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;13800;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-11-22T00:00:00Z;;2018-11-22T00:00:00Z;11;2018;Q4
IS;EF87-2018;243542;9.99;21.11.2018;;;;;;;65.7;-13.62;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.832.815.251;;;;N;N;155;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-11-21T00:00:00Z;;2018-11-21T00:00:00Z;11;2018;Q4
IS;EF87-2018;243548;13.89;25.11.2018;;;;;;;65.29;-12.66;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;174;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2018-11-25T00:00:00Z;;2018-11-25T00:00:00Z;11;2018;Q4
IS;EF87-2022;331540;11.94;24.3.2022;;;;;;;66.21;-15.41;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.832.815.251;;;;N;N;7;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2022-03-24T00:00:00Z;;2022-03-24T00:00:00Z;3;2022;Q1
IS;EF87-2024;343978;14.73;23.5.2024;;;;;;;64.4;-13.96;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.272.755.981;;;;N;N;104;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2024-05-23T00:00:00Z;;2024-05-23T00:00:00Z;5;2024;Q2
IS;EF87-2024;343988;14.74;27.5.2024;;;;;;;64.6;-13.72;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.830.188.172;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2024-05-27T00:00:00Z;;2024-05-27T00:00:00Z;5;2024;Q2
IS;EF90-2017;245200;41.49;5.12.2017;;;;;;;64.5;-24.43;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;183;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-12-05T00:00:00Z;;2017-12-05T00:00:00Z;12;2017;Q4
IS;EF90-2017;245201;41.49;6.12.2017;;;;;;;64.69;-25.67;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;216;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-12-06T00:00:00Z;;2017-12-06T00:00:00Z;12;2017;Q4
IS;EF90-2017;245202;41.49;7.12.2017;;;;;;;64.68;-25.67;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;216;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-12-07T00:00:00Z;;2017-12-07T00:00:00Z;12;2017;Q4
IS;EF90-2017;245203;41.49;8.12.2017;;;;;;;64.71;-26.08;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;223;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-12-08T00:00:00Z;;2017-12-08T00:00:00Z;12;2017;Q4
IS;EF90-2017;245204;41.49;9.12.2017;;;;;;;64.7;-25.62;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;229;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-12-09T00:00:00Z;;2017-12-09T00:00:00Z;12;2017;Q4
IS;EF90-2017;245205;41.49;10.12.2017;;;;;;;64.83;-26.45;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;229;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2017-12-10T00:00:00Z;;2017-12-10T00:00:00Z;12;2017;Q4
IS;EF90-2017;245206;11.34;14.12.2017;;;;;;;0;0;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2017-12-14T00:00:00Z;;2017-12-14T00:00:00Z;12;2017;Q4
IS;EF91-2018;266942;13.17;12.6.2018;;;;;;;0;0;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.321.351.931;;;;N;N;;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;12-24m;2018-06-12T00:00:00Z;;2018-06-12T00:00:00Z;6;2018;Q2
IS;EF91-2018;266958;14.77;19.7.2018;;;;;;;65.81;-12.19;65.81;-12.33;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.321.351.931;;;;N;N;174;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;12-24m;2018-07-19T00:00:00Z;;2018-07-19T00:00:00Z;7;2018;Q3
IS;EF91-2018;266959;14.77;19.7.2018;;;;;;;65.8;-12.36;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.321.351.931;;;;N;N;159;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;12-24m;2018-07-19T00:00:00Z;;2018-07-19T00:00:00Z;7;2018;Q3
IS;EF91-2018;266964;44.4;15.9.2018;;;;;;;66.67;-13.78;66.59;-13.94;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.321.351.931;;;;N;N;121;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2018-09-15T00:00:00Z;;2018-09-15T00:00:00Z;9;2018;Q3
IS;EF91-2018;266965;44.4;14.9.2018;;;;;;;66.81;-13.79;66.79;-13.21;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.321.351.931;;;;N;N;214;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-09-14T00:00:00Z;;2018-09-14T00:00:00Z;9;2018;Q3
IS;EF91-2018;266966;44.4;12.9.2018;;;;;;;66.8;-16.3;66.88;-16.22;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.321.351.931;;;;N;N;199;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-09-12T00:00:00Z;;2018-09-12T00:00:00Z;9;2018;Q3
IS;EF91-2018;266967;44.4;15.9.2018;;;;;;;66.67;-13.78;66.59;-13.94;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;121;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2018-09-15T00:00:00Z;;2018-09-15T00:00:00Z;9;2018;Q3
IS;EF91-2018;266968;44.4;13.9.2018;;;;;;;66.89;-13.94;66.84;-13.85;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2018-09-13T00:00:00Z;;2018-09-13T00:00:00Z;9;2018;Q3
IS;EF91-2018;266969;44.4;13.9.2018;;;;;;;66.89;-13.94;66.84;-13.85;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2018-09-13T00:00:00Z;;2018-09-13T00:00:00Z;9;2018;Q3
IS;EF91-2018;266981;39;12.10.2018;;;;;;;67.13;-20.68;67.17;-21.7;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;216;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-10-12T00:00:00Z;;2018-10-12T00:00:00Z;10;2018;Q4
IS;EF91-2018;266982;39;11.10.2018;;;;;;;67.17;-20.97;67.18;-20.53;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;229;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-10-11T00:00:00Z;;2018-10-11T00:00:00Z;10;2018;Q4
IS;EF91-2018;266983;39;10.10.2018;;;;;;;67.17;-20.58;67.18;-20.53;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;229;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-10-10T00:00:00Z;;2018-10-10T00:00:00Z;10;2018;Q4
IS;EF91-2018;266984;39;13.10.2018;;;;;;;67.12;-20.62;67.18;-20.57;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;210;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-10-13T00:00:00Z;;2018-10-13T00:00:00Z;10;2018;Q4
IS;EF91-2018;266988;11.57;20.11.2018;;;;;;;65.61;-13.17;65.66;-13.13;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;181;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;<12m;2018-11-20T00:00:00Z;;2018-11-20T00:00:00Z;11;2018;Q4
IS;EF91-2018;266989;11.57;20.11.2018;;;;;;;65.61;-13.17;65.66;-13.13;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;181;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;<12m;2018-11-20T00:00:00Z;;2018-11-20T00:00:00Z;11;2018;Q4
IS;EF91-2018;266992;10.38;21.11.2018;;;;;;;65.6;-13.27;65.58;-13.04;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;184.116.816;;;;N;N;161;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2018-11-21T00:00:00Z;;2018-11-21T00:00:00Z;11;2018;Q4
IS;EF91-2018;266994;48.46;5.12.2018;;;;;;;67;-18.8;67.15;-18.73;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;184.116.816;;;;N;N;168;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-12-05T00:00:00Z;;2018-12-05T00:00:00Z;12;2018;Q4
IS;EF91-2018;266995;48.46;6.12.2018;;;;;;;67.1;-18.83;66.98;-18.83;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;2.564.470.588;;;;N;N;168;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-12-06T00:00:00Z;;2018-12-06T00:00:00Z;12;2018;Q4
IS;EF91-2018;266996;48.46;7.12.2018;;;;;;;66.58;-17.58;66.48;-17.5;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;2.564.470.588;;;;N;N;201;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-12-07T00:00:00Z;;2018-12-07T00:00:00Z;12;2018;Q4
IS;EF91-2018;266997;48.46;8.12.2018;;;;;;;66.65;-17.5;66.42;-17.5;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;9.372.195.122;;;;N;N;170;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-12-08T00:00:00Z;;2018-12-08T00:00:00Z;12;2018;Q4
IS;EF91-2018;266998;48.46;9.12.2018;;;;;;;66.72;-16.75;66.63;-16.55;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.705.974.908;;;;N;N;77;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2018-12-09T00:00:00Z;;2018-12-09T00:00:00Z;12;2018;Q4
IS;EF91-2019;267850;11.94;19.6.2019;;;;;;;66.19;-14.9;66.21;-14.82;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.363.886.598;;;;N;N;51;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2019-06-19T00:00:00Z;;2019-06-19T00:00:00Z;6;2019;Q2
